,Stand (cm t.o.v. NAP)
2011-09-05,17.740000000000002
2011-09-06,17.75
2011-09-07,17.75
2011-09-08,17.76
2011-09-09,17.76
2011-09-10,17.77
2011-09-11,17.77
2011-09-12,17.77
2011-09-13,17.78
2011-09-14,17.77
2011-09-15,17.77
2011-09-16,17.77
2011-09-17,17.78
2011-09-18,17.78
2011-09-19,17.76
2011-09-20,17.76
2011-09-21,17.76
2011-09-22,17.75
2011-09-23,17.75
2011-09-24,17.75
2011-09-25,17.740000000000002
2011-09-26,17.73
2011-09-27,17.72
2011-09-28,17.72
2011-09-29,17.72
2011-09-30,17.71
2011-10-01,17.7
2011-10-02,17.69
2011-10-03,17.69
2011-10-04,17.67
2011-10-05,17.67
2011-10-06,17.68
2011-10-07,17.67
2011-10-08,17.68
2011-10-09,17.68
2011-10-10,17.69
2011-10-11,17.69
2011-10-12,17.71
2011-10-13,17.75
2011-10-14,17.79
2011-10-15,17.82
2011-10-16,17.84
2011-10-17,17.85
2011-10-18,17.86
2011-10-19,17.87
2011-10-20,17.86
2011-10-21,17.87
2011-10-22,17.87
2011-10-23,17.87
2011-10-24,17.88
2011-10-25,17.87
2011-10-26,17.86
2011-10-27,17.85
2011-10-28,17.84
2011-10-29,17.830000000000002
2011-10-30,17.830000000000002
2011-10-31,17.84
2011-11-01,17.84
2011-11-02,17.830000000000002
2011-11-03,17.84
2011-11-04,17.830000000000002
2011-11-05,17.830000000000002
2011-11-06,17.81
2011-11-07,17.8
2011-11-08,17.8
2011-11-09,17.8
2011-11-10,17.8
2011-11-11,17.79
2011-11-12,17.78
2011-11-13,17.78
2011-11-14,17.78
2011-11-15,17.78
2011-11-16,17.78
2011-11-17,17.77
2011-11-18,17.77
2011-11-19,17.76
2011-11-20,17.75
2011-11-21,17.76
2011-11-22,17.75
2011-11-23,17.740000000000002
2011-11-24,17.740000000000002
2011-11-25,17.75
2011-11-26,17.73
2011-11-27,17.75
2011-11-28,17.72
2011-11-29,17.740000000000002
2011-11-30,17.72
2011-12-01,17.740000000000002
2011-12-02,17.73
2011-12-03,17.75
2011-12-04,17.73
2011-12-05,17.73
2011-12-06,17.73
2011-12-07,17.740000000000002
2011-12-08,17.72
2011-12-09,17.740000000000002
2011-12-10,17.75
2011-12-11,17.77
2011-12-12,17.79
2011-12-13,17.81
2011-12-14,17.82
2011-12-15,17.85
2011-12-16,17.900000000000002
2011-12-17,17.97
2011-12-18,18.03
2011-12-19,18.07
2011-12-20,18.12
2011-12-21,18.16
2011-12-22,18.19
2011-12-23,18.22
2011-12-24,18.22
2011-12-25,18.26
2011-12-26,18.26
2011-12-27,18.27
2011-12-28,18.29
2011-12-29,18.29
2011-12-30,18.29
2011-12-31,18.330000000000002
2012-01-01,18.37
2012-01-02,18.44
2012-01-03,18.5
2012-01-04,18.55
2012-01-05,18.650000000000002
2012-01-06,18.68
2012-01-07,18.7
2012-01-08,18.67
2012-01-09,18.67
2012-01-10,18.63
2012-01-11,18.61
2012-01-12,18.62
2012-01-13,18.59
2012-01-14,18.56
2012-01-15,18.53
2012-01-16,18.51
2012-01-17,18.48
2012-01-18,18.48
2012-01-19,18.56
2012-01-20,18.73
2012-01-21,18.77
2012-01-22,18.8
2012-01-23,18.76
2012-01-24,18.72
2012-01-25,18.7
2012-01-26,18.7
2012-01-27,18.66
2012-01-28,18.63
2012-01-29,18.6
2012-01-30,18.580000000000002
2012-01-31,18.56
2012-02-01,18.53
2012-02-02,18.5
2012-02-03,18.47
2012-02-04,18.44
2012-02-05,18.44
2012-02-06,18.41
2012-02-07,18.38
2012-02-08,18.37
2012-02-09,18.35
2012-02-10,18.34
2012-02-11,18.330000000000002
2012-02-12,18.32
2012-02-13,18.330000000000002
2012-02-14,18.31
2012-02-15,18.31
2012-02-16,18.31
2012-02-17,18.35
2012-02-18,18.41
2012-02-19,18.48
2012-02-20,18.51
2012-02-21,18.55
2012-02-22,18.55
2012-02-23,18.55
2012-02-24,18.54
2012-02-25,18.55
2012-02-26,18.52
2012-02-27,18.51
2012-02-28,18.490000000000002
2012-02-29,18.48
2012-03-01,18.490000000000002
2012-03-02,18.48
2012-03-03,18.48
2012-03-04,18.47
2012-03-05,18.57
2012-03-06,18.53
2012-03-07,18.54
2012-03-08,18.57
2012-03-09,18.57
2012-03-10,18.55
2012-03-11,18.53
2012-03-12,18.51
2012-03-13,18.490000000000002
2012-03-14,18.47
2012-03-15,18.47
2012-03-16,18.46
2012-03-17,18.45
2012-03-18,18.44
2012-03-19,18.39
2012-03-20,18.38
2012-03-21,18.37
2012-03-22,18.38
2012-03-23,18.37
2012-03-24,18.35
2012-03-25,18.34
2012-03-26,18.32
2012-03-27,18.31
2012-03-28,18.31
2012-03-29,18.31
2012-03-30,18.3
2012-03-31,18.3
2012-04-01,18.28
2012-04-02,18.29
2012-04-03,18.29
2012-04-04,18.26
2012-04-05,18.25
2012-04-06,18.27
2012-04-07,18.26
2012-04-08,18.25
2012-04-09,18.3
2012-04-10,18.34
2012-04-11,18.400000000000002
2012-04-12,18.43
2012-04-13,18.43
2012-04-14,18.41
2012-04-15,18.37
2012-04-16,18.35
2012-04-17,18.37
2012-04-18,18.38
2012-04-19,18.36
2012-04-20,18.330000000000002
2012-04-21,18.330000000000002
2012-04-22,18.31
2012-04-23,18.330000000000002
2012-04-24,18.330000000000002
2012-04-25,18.32
2012-04-26,18.3
2012-04-27,18.27
2012-04-28,18.29
2012-04-29,18.3
2012-04-30,18.26
2012-05-01,18.25
2012-05-02,18.26
2012-05-03,18.32
2012-05-04,18.35
2012-05-05,18.32
2012-05-06,18.3
2012-05-07,18.29
2012-05-08,18.3
2012-05-09,18.26
2012-05-10,18.26
2012-05-11,18.240000000000002
2012-05-12,18.22
2012-05-13,18.21
2012-05-14,18.23
2012-05-15,18.22
2012-05-16,18.2
2012-05-17,18.2
2012-05-18,18.21
2012-05-19,18.19
2012-05-20,18.18
2012-05-21,18.18
2012-05-22,18.150000000000002
2012-05-23,18.13
2012-05-24,18.12
2012-05-25,18.11
2012-05-26,18.1
2012-05-27,18.09
2012-05-28,18.080000000000002
2012-05-29,18.07
2012-05-30,18.05
2012-05-31,18.03
2012-06-01,18.02
2012-06-02,18.02
2012-06-03,18.05
2012-06-04,18.080000000000002
2012-06-05,18.17
2012-06-06,18.22
2012-06-07,18.28
2012-06-08,18.32
2012-06-09,18.32
2012-06-10,18.29
2012-06-11,18.28
2012-06-12,18.27
2012-06-13,18.25
2012-06-14,18.23
2012-06-15,18.240000000000002
2012-06-16,18.25
2012-06-17,18.25
2012-06-18,18.27
2012-06-19,18.28
2012-06-20,18.28
2012-06-21,18.26
2012-06-22,18.25
2012-06-23,18.22
2012-06-24,18.25
2012-06-25,18.23
2012-06-26,18.2
2012-06-27,18.19
2012-06-28,18.2
2012-06-29,18.17
2012-06-30,18.150000000000002
2012-07-01,18.13
2012-07-02,18.1
2012-07-03,18.1
2012-07-04,18.07
2012-07-05,18.05
2012-07-06,18.05
2012-07-07,18.02
2012-07-08,18.04
2012-07-09,18.03
2012-07-10,18.02
2012-07-11,18.02
2012-07-12,18.02
2012-07-13,18.03
2012-07-14,18.04
2012-07-15,18.05
2012-07-16,18.04
2012-07-17,18.080000000000002
2012-07-18,18.1
2012-07-19,18.1
2012-07-20,18.09
2012-07-21,18.06
2012-07-22,18.04
2012-07-23,18.02
2012-07-24,18.01
2012-07-25,17.990000000000002
2012-07-26,17.97
2012-07-27,17.96
2012-07-28,18.080000000000002
2012-07-29,18.59
2012-07-30,18.55
2012-07-31,18.48
2012-08-01,18.43
2012-08-02,18.39
2012-08-03,18.35
2012-08-04,18.32
2012-08-05,18.28
2012-08-06,18.25
2012-08-07,18.21
2012-08-08,18.19
2012-08-09,18.16
2012-08-10,18.14
2012-08-11,18.12
2012-08-12,18.11
2012-08-13,18.09
2012-08-14,18.07
2012-08-15,18.080000000000002
2012-08-16,18.04
2012-08-17,18.03
2012-08-18,18.01
2012-08-19,17.990000000000002
2012-08-20,17.97
2012-08-21,17.97
2012-08-22,17.95
2012-08-23,17.95
2012-08-24,17.94
2012-08-25,17.92
2012-08-26,17.92
2012-08-27,17.93
2012-08-28,17.92
2012-08-29,17.92
2012-08-30,17.900000000000002
2012-08-31,17.89
2012-09-01,17.89
2012-09-02,17.89
2012-09-03,17.89
2012-09-04,17.88
2012-09-05,17.87
2012-09-06,17.85
2012-09-07,17.86
2012-09-08,17.85
2012-09-09,17.84
2012-09-10,17.830000000000002
2012-09-11,17.830000000000002
2012-09-12,17.830000000000002
2012-09-13,17.82
2012-09-14,17.830000000000002
2012-09-15,17.82
2012-09-16,17.81
2012-09-17,17.81
2012-09-18,17.8
2012-09-19,17.79
2012-09-20,17.8
2012-09-21,17.8
2012-09-22,17.79
2012-09-23,17.78
2012-09-24,17.82
2012-09-25,17.8
2012-09-26,17.79
2012-09-27,17.8
2012-09-28,17.81
2012-09-29,17.82
2012-09-30,17.830000000000002
2012-10-01,17.84
2012-10-02,17.84
2012-10-03,17.86
2012-10-04,17.87
2012-10-05,17.91
2012-10-06,17.93
2012-10-07,17.95
2012-10-08,17.97
2012-10-09,17.98
2012-10-10,17.990000000000002
2012-10-11,18.0
2012-10-12,17.990000000000002
2012-10-13,18.0
2012-10-14,18.02
2012-10-15,18.02
2012-10-16,18.05
2012-10-17,18.06
2012-10-18,18.06
2012-10-19,18.05
2012-10-20,18.04
2012-10-21,18.05
2012-10-22,18.05
2012-10-23,18.03
2012-10-24,18.04
2012-10-25,18.04
2012-10-26,18.04
2012-10-27,18.03
2012-10-28,18.01
2012-10-29,18.01
2012-10-30,18.01
2012-10-31,18.01
2012-11-01,18.03
2012-11-02,17.990000000000002
2012-11-03,17.990000000000002
2012-11-04,17.98
2012-11-05,17.990000000000002
2012-11-06,17.98
2012-11-07,17.990000000000002
2012-11-08,18.02
2012-11-09,18.03
2012-11-10,18.05
2012-11-11,18.03
2012-11-12,18.01
2012-11-13,18.01
2012-11-14,18.0
2012-11-15,18.01
2012-11-16,18.01
2012-11-17,18.02
2012-11-18,18.0
2012-11-19,17.990000000000002
2012-11-20,17.990000000000002
2012-11-21,17.990000000000002
2012-11-22,17.98
2012-11-23,17.98
2012-11-24,17.97
2012-11-25,17.98
2012-11-26,17.990000000000002
2012-11-27,17.990000000000002
2012-11-28,17.98
2012-11-29,17.990000000000002
2012-11-30,17.98
2012-12-01,17.97
2012-12-02,17.97
2012-12-03,17.98
2012-12-04,17.990000000000002
2012-12-05,17.990000000000002
2012-12-06,17.97
2012-12-07,18.02
2012-12-08,17.98
2012-12-09,18.01
2012-12-10,18.06
2012-12-11,18.1
2012-12-12,18.13
2012-12-13,18.150000000000002
2012-12-14,18.17
2012-12-15,18.18
2012-12-16,18.19
2012-12-17,18.21
2012-12-18,18.21
2012-12-19,18.23
2012-12-20,18.26
2012-12-21,18.27
2012-12-22,18.31
2012-12-23,18.44
2012-12-24,18.580000000000002
2012-12-25,18.61
2012-12-26,18.6
2012-12-27,18.67
2012-12-28,18.650000000000002
2012-12-29,18.68
2012-12-30,18.63
2012-12-31,18.61
2013-01-01,18.650000000000002
2013-01-02,18.64
2013-01-03,18.6
2013-01-04,18.59
2013-01-05,18.580000000000002
2013-01-06,18.580000000000002
2013-01-07,18.56
2013-01-08,18.55
2013-01-09,18.54
2013-01-10,18.56
2013-01-11,18.55
2013-01-12,18.54
2013-01-13,18.5
2013-01-14,18.5
2013-01-15,18.490000000000002
2013-01-16,18.46
2013-01-17,18.43
2013-01-18,18.45
2013-01-19,18.45
2013-01-20,18.44
2013-01-21,18.41
2013-01-22,18.38
2013-01-23,18.37
2013-01-24,18.35
2013-01-25,18.35
2013-01-26,18.35
2013-01-27,18.38
2013-01-28,18.37
2013-01-29,18.45
2013-01-30,18.6
2013-01-31,18.66
2013-02-01,18.68
2013-02-02,18.72
2013-02-03,18.72
2013-02-04,18.77
2013-02-05,18.8
2013-02-06,18.78
2013-02-07,18.8
2013-02-08,18.82
2013-02-09,18.82
2013-02-10,18.82
2013-02-11,18.78
2013-02-12,18.69
2013-02-13,18.650000000000002
2013-02-14,18.67
2013-02-15,18.62
2013-02-16,18.67
2013-02-17,18.75
2013-02-18,18.73
2013-02-19,18.71
2013-02-20,18.650000000000002
2013-02-21,18.63
2013-02-22,18.62
2013-02-23,18.59
2013-02-24,18.57
2013-02-25,18.55
2013-02-26,18.57
2013-02-27,18.6
2013-02-28,18.6
2013-03-01,18.580000000000002
2013-03-02,18.57
2013-03-03,18.55
2013-03-04,18.56
2013-03-05,18.56
2013-03-06,18.55
2013-03-07,18.54
2013-03-08,18.52
2013-03-09,18.54
2013-03-10,18.63
2013-03-11,18.63
2013-03-12,18.61
2013-03-13,18.580000000000002
2013-03-14,18.55
2013-03-15,18.54
2013-03-16,18.55
2013-03-17,18.57
2013-03-18,18.57
2013-03-19,18.52
2013-03-20,18.52
2013-03-21,18.56
2013-03-22,18.6
2013-03-23,18.580000000000002
2013-03-24,18.54
2013-03-25,18.51
2013-03-26,18.5
2013-03-27,18.48
2013-03-28,18.48
2013-03-29,18.46
2013-03-30,18.45
2013-03-31,18.42
2013-04-01,18.43
2013-04-02,18.41
2013-04-03,18.400000000000002
2013-04-04,18.39
2013-04-05,18.38
2013-04-06,18.36
2013-04-07,18.36
2013-04-08,18.39
2013-04-09,18.38
2013-04-10,18.35
2013-04-11,18.38
2013-04-12,18.400000000000002
2013-04-13,18.36
2013-04-14,18.36
2013-04-15,18.36
2013-04-16,18.36
2013-04-17,18.36
2013-04-18,18.35
2013-04-19,18.330000000000002
2013-04-20,18.31
2013-04-21,18.34
2013-04-22,18.32
2013-04-23,18.3
2013-04-24,18.29
2013-04-25,18.3
2013-04-26,18.32
2013-04-27,18.29
2013-04-28,18.27
2013-04-29,18.27
2013-04-30,18.25
2013-05-01,18.25
2013-05-02,18.25
2013-05-03,18.240000000000002
2013-05-04,18.23
2013-05-05,18.22
2013-05-06,18.22
2013-05-07,18.21
2013-05-08,18.21
2013-05-09,18.2
2013-05-10,18.18
2013-05-11,18.17
2013-05-12,18.17
2013-05-13,18.19
2013-05-14,18.18
2013-05-15,18.19
2013-05-16,18.19
2013-05-17,18.19
2013-05-18,18.21
2013-05-19,18.22
2013-05-20,18.22
2013-05-21,18.21
2013-05-22,18.2
2013-05-23,18.16
2013-05-24,18.18
2013-05-25,18.17
2013-05-26,18.17
2013-05-27,18.16
2013-05-28,18.17
2013-05-29,18.16
2013-05-30,18.150000000000002
2013-05-31,18.14
2013-06-01,18.12
2013-06-02,18.11
2013-06-03,18.16
2013-06-04,18.16
2013-06-05,18.14
2013-06-06,18.13
2013-06-07,18.11
2013-06-08,18.11
2013-06-09,18.11
2013-06-10,18.080000000000002
2013-06-11,18.07
2013-06-12,18.06
2013-06-13,18.05
2013-06-14,18.04
2013-06-15,18.04
2013-06-16,18.02
2013-06-17,18.02
2013-06-18,18.0
2013-06-19,18.0
2013-06-20,17.98
2013-06-21,17.990000000000002
2013-06-22,17.98
2013-06-23,17.98
2013-06-24,17.96
2013-06-25,17.97
2013-06-26,17.95
2013-06-27,17.96
2013-06-28,17.96
2013-06-29,17.98
2013-06-30,17.990000000000002
2013-07-01,18.0
2013-07-02,18.0
2013-07-03,18.0
2013-07-04,17.990000000000002
2013-07-05,17.97
2013-07-06,17.96
2013-07-07,17.94
2013-07-08,17.94
2013-07-09,17.93
2013-07-10,17.91
2013-07-11,17.91
2013-07-12,17.900000000000002
2013-07-13,17.89
2013-07-14,17.88
2013-07-15,17.86
2013-07-16,17.85
2013-07-17,17.84
2013-07-18,17.830000000000002
2013-07-19,17.81
2013-07-20,17.8
2013-07-21,17.79
2013-07-22,17.77
2013-07-23,17.76
2013-07-24,17.75
2013-07-25,17.740000000000002
2013-07-26,17.73
2013-07-27,17.72
2013-07-28,17.73
2013-07-29,17.72
2013-07-30,17.71
2013-07-31,17.71
2013-08-01,17.71
2013-08-02,17.7
2013-08-03,17.68
2013-08-04,17.68
2013-08-05,17.68
2013-08-06,17.66
2013-08-07,17.67
2013-08-08,17.650000000000002
2013-08-09,17.650000000000002
2013-08-10,17.64
2013-08-11,17.63
2013-08-12,17.63
2013-08-13,17.62
2013-08-14,17.62
2013-08-15,17.61
2013-08-16,17.61
2013-08-17,17.61
2013-08-18,17.59
2013-08-19,17.59
2013-08-20,17.59
2013-08-21,17.59
2013-08-22,17.580000000000002
2013-08-23,17.580000000000002
2013-08-24,17.57
2013-08-25,17.57
2013-08-26,17.57
2013-08-27,17.57
2013-08-28,17.55
2013-08-29,17.54
2013-08-30,17.54
2013-08-31,17.53
2013-09-01,17.52
2013-09-02,17.52
2013-09-03,17.52
2013-09-04,17.52
2013-09-05,17.52
2013-09-06,17.51
2013-09-07,17.5
2013-09-08,17.5
2013-09-09,17.51
2013-09-10,17.52
2013-09-13,17.650000000000002
2013-09-14,17.68
2013-09-15,17.71
2013-09-16,17.73
2013-09-17,17.75
2013-09-18,17.77
2013-09-19,17.78
2013-09-20,17.79
2013-09-21,17.8
2013-09-22,17.8
2013-09-23,17.81
2013-09-24,17.82
2013-09-25,17.830000000000002
2013-09-26,17.82
2013-09-27,17.81
2013-09-28,17.82
2013-09-29,17.82
2013-09-30,17.8
2013-10-01,17.79
2013-10-02,17.77
2013-10-03,17.77
2013-10-04,17.76
2013-10-05,17.76
2013-10-06,17.75
2013-10-07,17.75
2013-10-08,17.740000000000002
2013-10-09,17.75
2013-10-10,17.75
2013-10-11,17.740000000000002
2013-10-12,17.740000000000002
2013-10-13,17.740000000000002
2013-10-14,17.76
2013-10-15,17.79
2013-10-16,17.81
2013-10-17,17.84
2013-10-18,17.86
2013-10-19,17.88
2013-10-20,17.900000000000002
2013-10-21,17.900000000000002
2013-10-22,17.91
2013-10-23,17.92
2013-10-24,17.91
2013-10-25,17.93
2013-10-26,17.93
2013-10-27,17.94
2013-10-28,17.93
2013-10-29,17.92
2013-10-30,17.92
2013-10-31,17.93
2013-11-01,17.94
2013-11-02,17.96
2013-11-03,17.95
2013-11-04,17.97
2013-11-05,17.98
2013-11-06,18.0
2013-11-07,18.02
2013-11-08,18.080000000000002
2013-11-09,18.13
2013-11-10,18.18
2013-11-11,18.21
2013-11-12,18.23
2013-11-13,18.23
2013-11-14,18.26
2013-11-15,18.23
2013-11-16,18.23
2013-11-17,18.240000000000002
2013-11-18,18.26
2013-11-19,18.240000000000002
2013-11-20,18.23
2013-11-21,18.22
2013-11-22,18.2
2013-11-23,18.18
2013-11-24,18.17
2013-11-25,18.150000000000002
2013-11-26,18.14
2013-11-27,18.14
2013-11-28,18.14
2013-11-29,18.16
2013-11-30,18.14
2013-12-01,18.13
2013-12-02,18.13
2013-12-03,18.14
2013-12-04,18.13
2013-12-05,18.13
2013-12-06,18.14
2013-12-07,18.23
2013-12-08,18.27
2013-12-09,18.28
2013-12-10,18.29
2013-12-11,18.29
2013-12-12,18.3
2013-12-13,18.28
2013-12-14,18.26
2013-12-15,18.26
2013-12-16,18.28
2013-12-17,18.27
2013-12-18,18.27
2013-12-19,18.29
2013-12-20,18.23
2013-12-21,18.25
2013-12-22,18.26
2013-12-23,18.27
2013-12-24,18.32
2013-12-25,18.37
2013-12-26,18.41
2013-12-27,18.42
2013-12-28,18.48
2013-12-29,18.53
2013-12-30,18.54
2013-12-31,18.55
2014-01-01,18.53
2014-01-02,18.53
2014-01-03,18.52
2014-01-04,18.53
2014-01-05,18.5
2014-01-06,18.5
2014-01-07,18.490000000000002
2014-01-08,18.47
2014-01-09,18.5
2014-01-10,18.48
2014-01-11,18.490000000000002
2014-01-12,18.46
2014-01-13,18.47
2014-01-14,18.48
2014-01-15,18.45
2014-01-16,18.48
2014-01-17,18.47
2014-01-18,18.48
2014-01-19,18.47
2014-01-20,18.44
2014-03-13,18.34
2014-03-14,18.35
2014-03-15,18.34
2014-03-16,18.330000000000002
2014-03-17,18.32
2014-03-18,18.32
2014-03-19,18.3
2014-03-20,18.32
2014-03-21,18.32
2014-03-22,18.32
2014-03-23,18.29
2014-03-24,18.28
2014-03-25,18.29
2014-03-26,18.26
2014-03-27,18.27
2014-03-28,18.25
2014-03-29,18.25
2014-03-30,18.25
2014-03-31,18.240000000000002
2014-04-01,18.23
2014-04-02,18.240000000000002
2014-04-03,18.23
2014-04-04,18.21
2014-04-05,18.2
2014-04-06,18.19
2014-04-07,18.19
2014-04-08,18.18
2014-04-09,18.17
2014-04-10,18.17
2014-04-11,18.17
2014-04-12,18.16
2014-04-13,18.150000000000002
2014-04-14,18.14
2014-04-15,18.13
2014-04-16,18.12
2014-04-17,18.13
2014-04-18,18.12
2014-04-19,18.11
2014-04-20,18.12
2014-04-21,18.11
2014-04-22,18.09
2014-04-23,18.080000000000002
2014-04-24,18.07
2014-04-25,18.07
2014-04-26,18.06
2014-04-27,18.06
2014-04-28,18.05
2014-04-29,18.04
2014-04-30,18.05
2014-05-01,18.04
2014-05-02,18.04
2014-05-03,18.03
2014-05-04,18.03
2014-05-05,18.03
2014-05-06,18.02
2014-05-07,18.02
2014-05-08,18.01
2014-05-09,18.02
2014-05-10,18.06
2014-05-11,18.1
2014-05-12,18.11
2014-05-13,18.16
2014-05-14,18.21
2014-05-15,18.23
2014-05-16,18.240000000000002
2014-05-17,18.240000000000002
2014-05-18,18.240000000000002
2014-05-19,18.22
2014-05-20,18.19
2014-05-21,18.17
2014-05-22,18.16
2014-05-23,18.150000000000002
2014-05-24,18.13
2014-05-25,18.1
2014-05-26,18.1
2014-05-27,18.1
2014-05-28,18.11
2014-05-29,18.14
2014-05-30,18.16
2014-05-31,18.150000000000002
2014-06-01,18.150000000000002
2014-06-02,18.14
2014-06-03,18.12
2014-06-04,18.11
2014-06-05,18.09
2014-06-06,18.1
2014-06-07,18.09
2014-06-08,18.080000000000002
2014-06-09,18.080000000000002
2014-06-10,18.07
2014-06-11,18.06
2014-06-12,18.05
2014-06-13,18.05
2014-06-14,18.04
2014-06-15,18.02
2014-06-16,18.02
2014-06-17,18.02
2014-06-18,18.0
2014-06-19,17.98
2014-06-20,17.98
2014-06-21,17.97
2014-06-22,17.95
2014-06-23,17.94
2014-06-24,17.93
2014-06-25,17.92
2014-06-26,17.91
2014-06-27,17.89
2014-06-28,17.89
2014-06-29,17.88
2014-06-30,17.88
2014-07-01,17.86
2014-07-02,17.86
2014-07-03,17.85
2014-07-04,17.84
2014-07-05,17.82
2014-07-06,17.82
2014-07-07,17.81
2014-07-08,17.82
2014-07-09,17.95
2014-07-10,18.09
2014-07-11,18.23
2014-07-12,18.3
2014-07-13,18.31
2014-07-14,18.28
2014-07-15,18.25
2014-07-16,18.22
2014-07-17,18.19
2014-07-18,18.17
2014-07-19,18.13
2014-07-20,18.1
2014-07-21,18.1
2014-07-22,18.11
2014-07-23,18.080000000000002
2014-07-24,18.07
2014-07-25,18.06
2014-07-26,18.05
2014-07-27,18.04
2014-07-28,18.04
2014-07-29,18.03
2014-07-30,18.01
2014-07-31,18.0
2014-08-01,17.990000000000002
2014-08-02,17.97
2014-08-03,17.95
2014-08-04,17.95
2014-08-05,17.94
2014-08-06,17.94
2014-08-07,17.94
2014-08-08,17.95
2014-08-09,17.95
2014-08-10,17.98
2014-08-11,17.96
2014-08-12,17.97
2014-08-13,17.98
2014-08-14,17.97
2014-08-15,17.98
2014-08-16,17.98
2014-08-17,17.990000000000002
2014-08-18,17.990000000000002
2014-08-19,18.0
2014-08-20,17.990000000000002
2014-08-21,17.990000000000002
2014-08-22,17.990000000000002
2014-08-23,17.990000000000002
2014-08-24,17.990000000000002
2014-08-25,18.02
2014-08-26,18.06
2014-08-27,18.13
2014-08-28,18.17
2014-08-29,18.2
2014-08-30,18.21
2014-08-31,18.240000000000002
2014-09-01,18.240000000000002
2014-09-02,18.21
2014-09-03,18.22
2014-09-04,18.2
2014-09-05,18.2
2014-09-06,18.18
2014-09-07,18.150000000000002
2014-09-08,18.14
2014-09-09,18.12
2014-09-10,18.11
2014-09-11,18.1
2014-09-12,18.07
2014-09-13,18.05
2014-09-14,18.06
2014-09-15,18.05
2014-09-16,18.04
2014-09-17,18.02
2014-09-18,18.0
2014-09-19,17.990000000000002
2014-09-20,17.990000000000002
2014-09-21,17.990000000000002
2014-09-22,17.98
2014-09-23,17.97
2014-09-24,17.97
2014-09-25,17.95
2014-09-26,17.95
2014-09-27,17.95
2014-09-28,17.95
2014-09-29,17.94
2014-09-30,17.93
2014-10-01,17.93
2014-10-02,17.92
2014-10-03,17.92
2014-10-04,17.92
2014-10-05,17.91
2014-10-06,17.93
2014-10-07,17.92
2014-10-08,17.91
2014-10-09,17.900000000000002
2014-10-10,17.89
2014-10-11,17.900000000000002
2014-10-12,17.89
2014-10-13,17.900000000000002
2014-10-14,17.88
2014-10-15,17.88
2014-10-16,17.88
2014-10-17,17.87
2014-10-18,17.88
2014-10-19,17.88
2014-10-20,17.87
2014-10-21,17.89
2014-10-22,17.87
2014-10-23,17.89
2014-10-24,17.91
2014-10-25,17.91
2014-10-26,17.92
2014-10-27,17.92
2014-10-28,17.94
2014-10-29,17.93
2014-10-30,17.93
2014-10-31,17.94
2014-11-01,17.94
2014-11-02,17.94
2014-11-03,17.95
2014-11-04,17.95
2014-11-05,17.95
2014-11-06,17.94
2014-11-07,17.96
2014-11-08,17.95
2014-11-09,17.95
2014-11-10,17.95
2014-11-11,17.96
2014-11-12,17.95
2014-11-13,17.94
2014-11-14,17.96
2014-11-15,17.95
2014-11-16,17.95
2014-11-17,17.94
2014-11-18,17.94
2014-11-19,17.94
2014-11-20,17.93
2014-11-21,17.95
2014-11-22,17.95
2014-11-23,17.95
2014-11-24,17.93
2014-11-25,17.94
2014-11-26,17.96
2014-11-27,17.96
2014-11-28,17.96
2014-11-29,17.94
2014-11-30,17.95
2014-12-01,17.95
2014-12-02,17.94
2014-12-03,17.92
2014-12-04,17.93
2014-12-05,17.92
2014-12-06,17.91
2014-12-07,17.91
2014-12-08,17.900000000000002
2014-12-09,17.89
2014-12-10,17.91
2014-12-11,17.92
2014-12-12,17.95
2014-12-13,17.98
2014-12-14,18.01
2014-12-15,18.03
2014-12-16,18.06
2014-12-17,18.080000000000002
2014-12-18,18.080000000000002
2014-12-19,18.1
2014-12-20,18.13
2014-12-21,18.150000000000002
2014-12-22,18.18
2014-12-23,18.19
2014-12-24,18.21
2014-12-25,18.2
2014-12-26,18.22
2014-12-27,18.29
2014-12-28,18.31
2014-12-29,18.330000000000002
2014-12-30,18.34
2014-12-31,18.37
